290843 	-0.172233 	0.583705 	-1.24491 	-1.55888 	1.24379 	
31.265	0.29008 	-0.172543 	0.583982 	-1.89941 	-1.56016 	1.89557 	
31.27	0.290063 	-0.172548 	0.583971 	-1.89457 	-1.56017 	1.89072 	
31.275	0.290046 	-0.172551 	0.583957 	-1.88913 	-1.56019 	1.88527 	
31.28	0.290028 	-0.172554 	0.583941 	-1.88307 	-1.56021 	1.8792 	
31.285	0.29001 	-0.172557 	0.583924 	-1.87642 	-1.56023 	1.87255 	
31.29	0.289992 	-0.172559 	0.583904 	-1.8692 	-1.56025 	1.86532 	
31.295	0.289973 	-0.172561 	0.583883 	-1.86144 	-1.56027 	1.85757 	
31.3	0.289954 	-0.172562 	0.58386 	-1.85316 	-1.5603 	1.84928 	
31.305	0.289936 	-0.172563 	0.583836 	-1.84439 	-1.56032 	1.84052 	
31.31	0.289917 	-0.172563 	0.58381 	-1.83518 	-1.56034 	1.83131 	
31.315	0.289898 	-0.172562 	0.583783 	-1.82556 	-1.56037 	1.8217 	
31.32	0.28988 	-0.172561 	0.583755 	-1.81557 	-1.56039 	1.81171 	
31.325	0.289862 	-0.17256 	0.583726 	-1.80524 	-1.56041 	1.8014 	
31.33	0.289845 	-0.172558 	0.583695 	-1.79464 	-1.56043 	1.79081 	
31.335	0.289828 	-0.172555 	0.583664 	-1.78381 	-1.56045 	1.77999 	
31.34	0.289811 	-0.172552 	0.583633 	-1.77285 	-1.56047 	1.76905 	
31.345	0.289796 	-0.172548 	0.583601 	-1.76184 	-1.56049 	1.75806 	
31.35	0.289782 	-0.172544 	0.583569 	-1.75094 	-1.56051 	1.74718 	
31.355	0.289768 	-0.17254 	0.583537 	-1.74029 	-1.56052 	1.73654 	
31.36	0.289756 	-0.172535 	0.583507 	-1.72991 	-1.56053 	1.72619 	
31.365	0.289745 	-0.172529 	0.583477 	-1.71987 	-1.56054 	1.71616 	
31.37	0.289736 	-0.172524 	0.583448 	-1.71015 	-1.56055 	1.70646 	
31.375	0.289727 	-0.172518 	0.583419 	-1.70075 	-1.56056 	1.69709 	
31.38	0.28972 	-0.172512 	0.583391 	-1.69168 	-1.56057 	1.68804 	
31.385	0.289715 	-0.172505 	0.583364 	-1.68305 	-1.56057 	1.67943 	
31.39	0.289711 	-0.172498 	0.583339 	-1.67488 	-1.56058 	1.67129 	
31.395	0.289708 	-0.172491 	0.583315 	-1.66732 	-1.56058 	1.66376 	
31.4	0.289707 	-0.172483 	0.583292 	-1.66039 	-1.56059 	1.65685 	
31.405	0.289707 	-0.172475 	0.583271 	-1.65417 	-1.56059 	1.65066 	
31.41	0.289708 	-0.172468 	0.583252 	-1.64866 	-1.56059 	1.64517 	
31.415	0.289711 	-0.17246 	0.583235 	-1.64387 	-1.56059 	1.6404 	
31.42	0.289716 	-0.172453 	0.58322 	-1.63975 	-1.56059 	1.63631 	
31.425	0.289721 	-0.172445 	0.583207 	-1.63634 	-1.56059 	1.63292 	
31.43	0.289728 	-0.172438 	0.583195 	-1.6336 	-1.56059 	1.63021 	
31.435	0.289736 	-0.17243 	0.583185 	-1.63159 	-1.56059 	1.62822 	
31.44	0.289745 	-0.172423 	0.583178 	-1.6303 	-1.56059 	1.62695 	
31.445	0.289756 	-0.172415 	0.583172 	-1.62972 	-1.56059 	1.6264 	
31.45	0.289767 	-0.172408 	0.583168 	-1.62981 	-1.56058 	1.62651 	
31.455	0.289779 	-0.172401 	0.583166 	-1.63051 	-1.56058 	1.62723 	
31.46	0.289792 	-0.172395 	0.583166 	-1.63177 	-1.56058 	1.6285 	
31.465	0.289806 	-0.172388 	0.583167 	-1.63353 	-1.56058 	1.63028 	
31.47	0.28982 	-0.172381 	0.583169 	-1.6358 	-1.56058 	1.63257 	
31.475	0.289835 	-0.172375 	0.583173 	-1.63855 	-1.56058 	1.63534 	
31.48	0.289851 	-0.172369 	0.583178 	-1.64185 	-1.56057 	1.63865 	
31.485	0.289867 	-0.172364 	0.583185 	-1.64566 	-1.56057 	1.64248 	
31.49	0.289884 	-0.172358 	0.583194 	-1.65005 	-1.56057 	1.64689 	
31.495	0.289901 	-0.172353 	0.583204 	-1.655 	-1.56057 	1.65184 	
31.5	0.289918 	-0.172349 	0.583216 	-1.66054 	-1.56056 	1.6574 	
31.505	0.289936 	-0.172344 	0.58323 	-1.66662 	-1.56056 	1.66349 	
31.51	0.289955 	-0.172341 	0.583245 	-1.67328 	-1.56055 	1.67015 	
31.515	0.289974 	-0.172337 	0.583263 	-1.68045 	-1.56055 	1.67733 	
31.52	0.289993 	-0.172335 	0.583282 	-1.68816 	-1.56054 	1.68504 	
31.525	0.290012 	-0.172332 	0.583302 	-1.69636 	-1.56053 	1.69324 	
31.53	0.290031 	-0.172331 	0.583324 	-1.70507 	-1.56052 	1.70196 	
31.535	0.290051 	-0.172329 	0.583348 	-1.71428 	-1.56051 	1.71116 	
31.54	0.29007 	-0.172329 	0.583374 	-1.72395 	-1.5605 	1.72083 	
31.545	0.29009 	-0.172329 	0.583401 	-1.734 	-1.56049 	1.73088 	
31.55	0.290109 	-0.172329 	0.583429 	-1.74437 	-1.56048 	1.74124 	
31.555	0.290128 	-0.172331 	0.583458 	-1.75492 	-1.56046 	1.75178 	
31.56	0.290146 	-0.172332 	0.583488 	-1.76557 	-1.56045 	1.76243 	
31.565	0.290164 	-0.172334 	0.583518 	-1.77625 	-1.56043 	1.77309 	
31.57	0.290181 	-0.172337 	0.583548 	-1.7869 	-1.56041 	1.78373 	
31.575	0.290197 	-0.17234 	0.583578 	-1.79745 	-1.56039 	1.79427 	
31.58	0.290212 	-0.172344 	0.583609 	-1.80787 	-1.56037 	1.80467 	
31.585	0.290226 	-0.172349 	0.583639 	-1.81806 	-1.56035 	1.81484 	
31.59	0.290239 	-0.172353 	0.583669 	-1.828 	-1.56032 	1.82476 	
31.595	0.29025 	-0.172359 	0.583698 	-1.83764 	-1.5603 	1.83438 	
31.6	0.29026 	-0.172364 	0.583727 	-1.84701 	-1.56028 	1.84373 	
31.605	0.290269 	-0.172371 	0.583756 	-1.85614 	-1.56026 	1.85283 	
31.61	0.290277 	-0.172378 	0.583784 	-1.86501 	-1.56023 	1.86168 	
31.615	0.290283 	-0.172385 	0.583812 	-1.87355 	-1.56021 	1.8702 	
31.62	0.290288 	-0.172392 	0.583839 	-1.88168 	-1.56019 	1.8783 	
31.625	0.290292 	-0.1724 	0.583865 	-1.88925 	-1.56017 	1.88585 	
31.63	0.290294 	-0.172408 	0.583889 	-1.89625 	-1.56015 	1.89282 	
31.635	0.290294 	-0.172416 	0.583911 	-1.9026 	-1.56013 	1.89914 	
31.64	0.290293 	-0.172424 	0.583932 	-1.90833 	-1.56011 	1.90484 	
31.645	0.290291 	-0.172433 	0.583951 	-1.91342 	-1.5601 	1.90991 	
31.65	0.290287 	-0.172441 	0.583968 	-1.91793 	-1.56008 	1.9144 	
31.655	0.290282 	-0.172449 	0.583984 	-1.92182 	-1.56007 	1.91826 	
31.66	0.290276 	-0.172457 	0.583998 	-1.92506 	-1.56006 	1.92147 	
31.665	0.290268 	-0.172465 	0.58401 	-1.92767 	-1.56005 	1.92405 	
31.67	0.29026 	-0.172473 	0.584019 	-1.9296 	-1.56005 	1.92597 	
31.675	0.29025 	-0.17248 	0.584027 	-1.93091 	-1.56005 	1.92725 	
31.68	0.290239 	-0.172488 	0.584033 	-1.93158 	-1.56004 	1.9279 	
31.685	0.290227 	-0.172495 	0.584037 	-1.93169 	-1.56005 	1.92798 	
31.69	0.290215 	-0.172502 	0.58404 	-1.93127 	-1.56005 	1.92755 	
31.695	0.290201 	-0.172509 	0.584041 	-1.93039 	-1.56005 	1.92665 	
31.7	0.290187 	-0.172516 	0.584041 	-1.92906 	-1.56006 	1.9253 	
31.705	0.290173 	-0.172522 	0.584039 	-1.92728 	-1.56007 	1.9235 	
31.71	0.290157 	-0.172529 	0.584036 	-1.92499 	-1.56008 	1.9212 	
31.715	0.290141 	-0.172535 	0.584031 	-1.9222 	-1.56009 	1.91839 	
31.72	0.290125 	-0.17254 	0.584024 	-1.91881 	-1.5601 	1.91499 	
31.725	0.290108 	-0.172545 	0.584015 	-1.91482 	-1.56012 	1.91099 	
31.73	0.29009 	-0.17255 	0.584004 	-1.91018 	-1.56013 	1.90634 	
31.735	0.290072 	-0.172554 	0.583991 	-1.90492 	-1.56015 	1.90106 	
31.74	0.290054 	-0.172558 	0.583976 	-1.89899 	-1.56017 	1.89513 	
31.745	0.290035 	-0.172561 	0.583959 	-1.89243 	-1.56019 	1.88856 	
31.75	0.290015 	-0.172564 	0.58394 	-1.8852 	-1.56022 	1.88132 	
31.755	0.289996 	-0.172566 	0.583918 	-1.87732 	-1.56024 	1.87344 	
31.76	0.289976 	-0.172568 	0.583895 	-1.8688 	-1.56027 	1.86493 	
31.765	0.289956 	-0.172569 	0.58387 	-1.8597 	-1.56029 	1.85583 	
31.77	0.289936 	-0.172569 	0.583843 	-1.85005 	-1.56032 	1.84618 	
31.775	0.289915 	-0.172569 	0.583814 	-1.83992 	-1.56034 	1.83606 	
31.78	0.289895 	-0.172568 	0.583785 	-1.82939 	-1.56037 	1.82553 	
31.785	0.289876 	-0.172567 	0.583754 	-1.81849 	-1.56039 	1.81464 	
31.79	0.289856 	-0.172565 	0.583722 	-1.80726 	-1.56042 	1.80343 	
31.795	0.289838 	-0.172563 	0.583689 	-1.79579 	-1.56044 	1.79197 	
31.8	0.289819 	-0.172559 	0.583655 	-1.78413 	-1.56046 	1.78032 	
31.805	0.289802 	-0.172556 	0.583622 	-1.77238 	-1.56048 	1.76859 	
31.81	0.289786 	-0.172552 	0.583587 	-1.76064 	-1.5605 	1.75686 	
31.815	0.28977 	-0.172547 	0.583554 	-1.74904 	-1.56052 	1.74529 	
31.82	0.289756 	-0.172542 	0.58352 	-1.73767 	-1.56053 	1.73394 	
31.825	0.289743 	-0.172537 	0.583488 	-1.72666 	-1.56055 	1.72295 	
31.83	0.289731 	-0.172531 	0.583457 	-1.71604 	-1.56056 	1.71235 	
31.835	0.289721 	-0.172525 	0.583426 	-1.70587 	-1.56057 	1.7022 	
31.84	0.289713 	-0.172519 	0.583397 	-1.69611 	-1.56058 	1.69246 	
31.845	0.289705 	-0.172512 	0.583368 	-1.68677 	-1.56058 	1.68315 	
31.85	0.289699 	-0.172505 	0.583341 	-1.67789 	-1.56059 	1.67429 	
31.855	0.289695 	-0.172498 	0.583314 	-1.66959 	-1.56059 	1.66602 	
31.86	0.289692 	-0.17249 	0.58329 	-1.66196 	-1.5606 	1.65842 	
31.865	0.289691 	-0.172482 	0.583268 	-1.65515 	-1.5606 	1.65163 	
31.87	0.289692 	-0.172474 	0.583248 	-1.64914 	-1.5606 	1.64565 	
31.875	0.289694 	-0.172467 	0.58323 	-1.64399 	-1.5606 	1.64052 	
31.88	0.289698 	-0.172459 	0.583214 	-1.63968 	-1.5606 	1.63624 	
31.885	0.289703 	-0.172451 	0.583201 	-1.63618 	-1.5606 	1.63276 	
31.89	0.28971 	-0.172443 	0.583189 	-1.63351 	-1.5606 	1.63012 	
31.895	0.289718 	-0.172435 	0.58318 	-1.63164 	-1.5606 	1.62828 	
31.9	0.289728 	-0.172428 	0.583173 	-1.6306 	-1.5606 	1.62725 	
31.905	0.289738 	-0.17242 	0.583169 	-1.6303 	-1.5606 	1.62698 	
31.91	0.28975 	-0.172413 	0.583166 	-1.63074 	-1.5606 	1.62744 	
31.915	0.289763 	-0.172406 	0.583165 	-1.63183 	-1.56059 	1.62855 	
31.92	0.289777 	-0.172399 	0.583166 	-1.63357 	-1.56059 	1.63031 	
31.925	0.289791 	-0.172392 	0.583168 	-1.63589 	-1.56059 	1.63265 	
31.93	0.289807 	-0.172385 	0.583172 	-1.6388 	-1.56059 	1.63558 	
31.935	0.289823 	-0.172378 	0.583178 	-1.64224 	-1.56059 	1.63904 	
31.94	0.28984 	-0.172372 	0.583185 	-1.64622 	-1.56059 	1.64303 	
31.945	0.289857 	-0.172366 	0.583194 	-1.65071 	-1.56058 	1.64754 	
31.95	0.289875 	-0.17236 	0.583204 	-1.65574 	-1.56058 	1.65259 	
31.955	0.289894 	-0.172355 	0.583216 	-1.6613 	-1.56058 	1.65815 	
31.96	0.289913 	-0.17235 	0.583229 	-1.66737 	-1.56057 	1.66424 	
31.965	0.289932 	-0.172345 	0.583244 	-1.6739 	-1.56057 	1.67078 	
31.97	0.289952 	-0.17234 	0.58326 	-1.6809 	-1.56056 	1.67779 	
31.975	0.289972 	-0.172336 	0.583278 	-1.68835 	-1.56055 	1.68525 	
31.98	0.289992 	-0.172333 	0.583298 	-1.6963 	-1.56055 	1.69321 	
31.985	0.290012 	-0.17233 	0.583319 	-1.7048 	-1.56054 	1.70171 	
31.99	0.290033 	-0.172327 	0.583342 	-1.7138 	-1.56053 	1.71072 	
31.995	0.290053 	-0.172326 	0.583366 	-1.72329 	-1.56052 	1.7202 	
32	0.290074 	-0.172324 	0.583392 	-1.73316 	-1.56051 	1.73008 	
32.005	0.290094 	-0.172324 	0.583419 	-1.74333 	-1.56049 	1.74024 	
32.01	0.290114 	-0.172324 	0.583447 	-1.75374 	-1.56048 	1.75064 	
32.015	0.290134 	-0.172324 	0.583476 	-1.76429 	-1.56046 	1.76119 	
32.02	0.290153 	-0.172325 	0.583505 	-1.77492 	-1.56044 	1.77181 	
32.025	0.290171 	-0.172327 	0.583535 	-1.78549 	-1.56042 	1.78236 	
32.03	0.290188 	-0.172329 	0.583564 	-1.79594 	-1.5604 	1.7928 	
32.035	0.290205 	-0.172332 	0.583593 	-1.80615 	-1.56038 	1.803 	
32.04	0.29022 	-0.172335 	0.583622 	-1.8161 	-1.56036 	1.81294 	
32.045	0.290233 	-0.172339 	0.583651 	-1.82569 	-1.56034 	1.82251 	
32.05	0.290246 	-0.172343 	0.583678 	-1.83489 	-1.56032 	1.8317 	
32.055	0.290256 	-0.172347 	0.583705 	-1.84362 	-1.5603 	1.84041 	
32.06	0.290266 	-0.172352 	0.58373 	-1.85186 	-1.56028 	1.84863 	
32.065	0.290274 	-0.172357 	0.583754 	-1.85957 	-1.56026 	1.85632 	
32.07	0.29028 	-0.172363 	0.583777 	-1.86679 	-1.56024 	1.86352 	
32.075	0.290285 	-0.172368 	0.583799 	-1.87359 	-1.56022 	1.8703 	
32.08	0.290289 	-0.172375 	0.58382 	-1.88001 	-1.56021 	1.87669 	
32.085	0.290291 	-0.172381 	0.583841 	-1.88607 	-1.56019 	1.88273 	
32.09	0.290291 	-0.172388 	0.583861 	-1.89172 	-1.56017 	1.88836 	
32.095	0.290291 	-0.172395 	0.58388 	-1.89696 	-1.56016 	1.89358 	
32.1	0.290289 	-0.172403 	0.583897 	-1.90172 	-1.56014 	1.89831 	
32.105	0.290285 	-0.17241 	0.583913 	-1.90602 	-1.56013 	1.90259 	
32.11	0.290281 	-0.172418 	0.583928 	-1.90982 	-1.56012 	1.90637 	
32.115	0.290275 	-0.172425 	0.583942 	-1.91316 	-1.56011 	1.90968 	
32.12	0.290268 	-0.172433 	0.583955 	-1.91598 	-1.5601 	1.91248 	
32.125	0.290261 	-0.172441 	0.583965 	-1.91829 	-1.5601 	1.91477 	
32.13	0.290252 	-0.172449 	0.583975 	-1.92005 	-1.56009 	1.9165 	
32.135	0.290242 	-0.172456 	0.583982 	-1.92128 	-1.56009 	1.91771 	
32.14	0.290231 	-0.172464 	0.583988 	-1.92201 	-1.56009 	1.91841 	
32.145	0.290219 	-0.172471 	0.583993 	-1.92228 	-1.56009 	1.91867 	
32.15	0.290207 	-0.172478 	0.583997 	-1.92212 	-1.56009 	1.91848 	
32.155	0.290194 	-0.172485 	0.583999 	-1.92154 	-1.5601 	1.91788 	
32.16	0.29018 	-0.172492 	0.583999 	-1.9205 	-1.5601 	1.91683 	
32.165	0.290165 	-0.172499 	0.583999 	-1.91904 	-1.56011 	1.91534 	
32.17	0.29015 	-0.172506 	0.583997 	-1.91714 	-1.56012 	1.91342 	
32.175	0.290135 	-0.172512 	0.583994 	-1.91483 	-1.56013 	1.9111 	
32.18	0.290118 	-0.172519 	0.583989 	-1.91209 	-1.56014 	1.90834 	
32.185	0.290102 	-0.172525 	0.583983 	-1.90889 	-1.56015 	1.90513 	
32.19	0.290085 	-0.17253 	0.583975 	-1.90516 	-1.56016 	1.90139 	
32.195	0.290068 	-0.172535 	0.583966 	-1.90082 	-1.56018 	1.89703 	
32.2	0.29005 	-0.17254 	0.583954 	-1.8959 	-1.56019 	1.8921 	
32.205	0.290032 	-0.172544 	0.58394 	-1.89039 	-1.56021 	1.88658 	
32.21	0.290013 	-0.172548 	0.583925 	-1.88432 	-1.56023 	1.8805 	
32.215	0.289994 	-0.172551 	0.583908 	-1.87765 	-1.56025 	1.87382 	
32.22	0.289975 	-0.172554 	0.583888 	-1.87038 	-1.56027 	1.86655 	
32.225	0.289956 	-0.172556 	0.583867 	-1.86248 	-1.5603 	1.85865 	
32.23	0.289937 	-0.172557 	0.583844 	-1.85402 	-1.56032 	1.85019 	
32.235	0.289918 	-0.172558 	0.583819 	-1.84507 	-1.56034 	1.84124 	
32.24	0.289898 	-0.172559 	0.583793 	-1.83569 	-1.56037 	1.83186 	
32.245	0.289879 	-0.172559 	0.583766 	-1.82599 	-1.56039 	1.82217 	
32.25	0.289861 	-0.172558 	0.583738 	-1.81598 	-1.56041 	1.81217 	
32.255	0.289843 	-0.172557 	0.583709 	-1.80571 	-1.56043 	1.8019 	
32.26	0.289825 	-0.172555 	0.583679 	-1.79518 	-1.56045 	1.79138 	
32.265	0.289808 	-0.172553 	0.583648 	-1.78444 	-1.56047 	1.78066 	
32.27	0.289792 	-0.17255 	0.583617 	-1.7736 	-1.56049 	1.76983 	
32.275	0.289777 	-0.172546 	0.583586 	-1.7628 	-1.56051 	1.75905 	
32.28	0.289763 	-0.172542 	0.583555 	-1.75215 	-1.56052 	1.74841 	
32.285	0.28975 	-0.172538 	0.583524 	-1.74179 	-1.56054 	1.73807 	
32.29	0.289738 	-0.172534 	0.583495 	-1.73176 	-1.56055 	1.72806 	
32.295	0.289728 	-0.172529 	0.583466 	-1.72213 	-1.56056 	1.71845 	
32.3	0.289719 	-0.172523 	0.583438 	-1.7129 	-1.56057 	1.70924 	
32.305	0.289712 	-0.172518 	0.583411 	-1.70406 	-1.56058 	1.70041 	
32.31	0.289705 	-0.172512 	0.583385 	-1.6956 	-1.56058 	1.69198 	
32.315	0.289701 	-0.172505 	0.58336 	-1.68754 	-1.56059 	1.68394 	
32.32	0.289697 	-0.172498 	0.583336 	-1.67997 	-1.56059 	1.67639 	
32.325	0.289695 	-0.172491 	0.583313 	-1.67292 	-1.5606 	1.66936 	
32.33	0.289695 	-0.172484 	0.583292 	-1.66653 	-1.5606 	1.663 	
32.335	0.289696 	-0.172476 	0.583273 	-1.6608 	-1.5606 	1.6573 	
32.34	0.289699 	-0.172469 	0.583255 	-1.65579 	-1.5606 	1.6523 	
32.345	0.289703 	-0.172461 	0.583239 	-1.65144 	-1.5606 	1.64798 	
32.35	0.289708 	-0.172454 	0.583225 	-1.64778 	-1.5606 	1.64434 	
32.355	0.289714 	-0.172446 	0.583213 	-1.64477 	-1.5606 	1.64136 	
32.36	0.289722 	-0.172439 	0.583203 	-1.64248 	-1.5606 	1.63909 	
32.365	0.289731 	-0.172431 	0.583194 	-1.64086 	-1.5606 	1.6375 	
32.37	0.289741 	-0.172424 	0.583187 	-1.63994 	-1.5606 	1.6366 	
32.375	0.289752 	-0.172416 	0.583182 	-1.63965 	-1.5606 	1.63632 	
32.38	0.289764 	-0.172409 	0.583179 	-1.63996 	-1.5606 	1.63666 	
32.385	0.289777 	-0.172402 	0.583177 	-1.64082 	-1.5606 	1.63754 	
32.39	0.28979 	-0.172394 	0.583177 	-1.64219 	-1.5606 	1.63893 	
32.395	0.289805 	-0.172388 	0.583178 	-1.64403 	-1.56059 	1.64078 	
32.4	0.28982 	-0.172381 	0.58318 	-1.64632 	-1.56059 	1.6431 	
32.405	0.289835 	-0.172374 	0.583184 	-1.6491 	-1.56059 	1.64589 	
32.41	0.289851 	-0.172368 	0.583189 	-1.65235 	-1.56059 	1.64916 	
32.415	0.289867 	-0.172362 	0.583195 	-1.65608 	-1.56058 	1.6529 	
32.42	0.289884 	-0.172356 	0.583203 	-1.66028 	-1.56058 	1.65712 	
32.425	0.289901 	-0.172351 	0.583213 	-1.66499 	-1.56058 	1.66184 	
32.43	0.289919 	-0.172345 	0.583224 	-1.67018 	-1.56057 	1.66705 	
32.435	0.289937 	-0.172341 	0.583236 	-1.67596 	-1.56057 	1.67283 	
32.44	0.289955 	-0.172337 	0.583251 	-1.6823 	-1.56056 	1.67919 	
32.445	0.289974 	-0.172333 	0.583268 	-1.6893 	-1.56055 	1.68619 	
32.45	0.289993 	-0.17233 	0.583286 	-1.6969 	-1.56055 	1.6938 	
32.455	0.290012 	-0.172328 	0.583307 	-1.70511 	-1.56054 	1.70201 	
32.46	0.290032 	-0.172326 	0.583329 	-1.71383 	-1.56053 	1.71073 	
32.465	0.290051 	-0.172325 	0.583353 	-1.72303 	-1.56052 	1.71993 	
32.47	0.29007 	-0.172324 	0.583379 	-1.73267 	-1.56051 	1.72957 	
32.475	0.29009 	-0.172324 	0.583406 	-1.74272 	-1.56049 	1.73961 	
32.48	0.290109 	-0.172325 	0.583434 	-1.75312 	-1.56048 	1.75001 	
32.485	0.290128 	-0.172326 	0.583463 	-1.76376 	-1.56046 	1.76064 	
32.49	0.290146 	-0.172328 	0.583493 	-1.77454 	-1.56044 	1.7714 	
32.495	0.290164 	-0.17233 	0.583524 	-1.78528 	-1.56042 	1.78213 	
32.5	0.29018 	-0.172333 	0.583554 	-1.79588 	-1.5604 	1.79271 	
32.505	0.290196 	-0.172337 	0.583584 	-1.80632 	-1.56038 	1.80314 	
32.51	0.29021 	-0.172341 	0.583614 	-1.81655 	-1.56036 	1.81335 	
32.515	0.290224 	-0.172345 	0.583644 	-1.82657 	-1.56034 	1.82335 	
32.52	0.290236 	-0.17235 	0.583674 	-1.83631 	-1.56032 	1.83308 	
32.525	0.290247 	-0.172355 	0.583703 	-1.84578 	-1.5603 	1.84252 	
32.53	0.290257 	-0.172361 	0.583731 	-1.85493 	-1.56027 	1.85165 	
32.535	0.290265 	-0.172367 	0.583759 	-1.86381 	-1.56025 	1.8605 	
32.54	0.290272 	-0.172374 	0.583787 	-1.8724 	-1.56023 	1.86907 	
32.545	0.290278 	-0.172381 	0.583814 	-1.88067 	-1.5602 	1.87732 	
32.55	0.290282 	-0.172389 	0.58384 	-1.88849 	-1.56018 	1.88511 	
32.555	0.290285 	-0.172397 	0.583865 	-1.89581 	-1.56016 	1.8924 	
32.56	0.290286 	-0.172405 	0.583889 	-1.9025 	-1.56014 	1.89907 	
32.565	0.290286 	-0.172413 	0.58391 	-1.90859 	-1.56012 	1.90513 	
32.57	0.290285 	-0.172421 	0.58393 	-1.91404 	-1.56011 	1.91055 	
32.575	0.290282 	-0.172429 	0.583949 	-1.9189 	-1.56009 	1.91539 	
32.58	0.290277 	-0.172437 	0.583965 	-1.92316 	-1.56008 	1.91962 	
32.585	0.290272 	-0.172445 	0.583981 	-1.92684 	-1.56007 	1.92328 	
32.59	0.290265 	-0.172453 	0.583994 	-1.92994 	-1.56006 	1.92635 	
32.595	0.290258 	-0.172461 	0.584006 	-1.93247 	-1.56005 	1.92885 	
32.6	0.290249 	-0.172469 	0.584015 	-1.93442 	-1.56004 	1.93078 	
32.605	0.290239 	-0.172477 	0.584024 	-1.93577 	-1.56004 	1.93211 	
32.61	0.290228 	-0.172484 	0.58403 	-1.93656 	-1.56004 	1.93288 	
32.615	0.290217 	-0.172492 	0.584035 	-1.93678 	-1.56004 	1.93307 	
32.62	0.290204 	-0.172499 	0.584038 	-1.93647 	-1.56004 	1.93274 	
32.625	0.29019 	-0.172506 	0.584039 	-1.93567 	-1.56005 	1.93191 	
32.63	0.290176 	-0.172513 	0.584039 	-1.93441 	-1.56005 	1.93064 	
32.635	0.290162 	-0.17252 	0.584038 	-1.93268 	-1.56006 	1.92889 	
32.64	0.290146 	-0.172526 	0.584034 	-1.93047 	-1.56007 	1.92666 	
32.645	0.29013 	-0.172532 	0.58403 	-1.92768 	-1.56008 	1.92385 	
32.65	0.290114 	-0.172538 	0.584023 	-1.9243 	-1.56009 	1.92045 	
32.655	0.290097 	-0.172544 	0.584014 	-1.92026 	-1.56011 	1.91641 	
32.66	0.290079 	-0.172548 	0.584003 	-1.9156 	-1.56013 	1.91173 	
32.665	0.290061 	-0.172553 	0.58399 	-1.91027 	-1.56015 	1.9064 	
32.67	0.290042 	-0.172557 	0.583974 	-1.90432 	-1.56017 	1.90043 	
32.675	0.290023 	-0.17256 	0.583957 	-1.89768 	-1.56019 	1.89379 	
32.68	0.290004 	-0.172563 	0.583937 	-1.8904 	-1.56021 	1.8865 	
32.685	0.289984 	-0.172565 	0.583916 	-1.88244 	-1.56024 	1.87854 	
32.69	0.289964 	-0.172567 	0.583892 	-1.87386 	-1.56026 	1.86996 	
32.695	0.289944 	-0.172568 	0.583867 	-1.86469 	-1.56029 	1.86079 	
32.7	0.289924 	-0.172569 	0.58384 	-1.855 	-1.56031 	1.8511 	
32.705	0.289904 	-0.172569 	0.583811 	-1.84482 	-1.56034 	1.84093 	
32.71	0.289884 	-0.172568 	0.583781 	-1.83419 	-1.56037 	1.8303 	
32.715	0.289864 	-0.172567 	0.583749 	-1.82315 	-1.56039 	1.81927 	
32.72	0.289844 	-0.172565 	0.583717 	-1.81176 	-1.56042 	1.80789 	
32.725	0.289825 	-0.172563 	0.583683 	-1.80009 	-1.56044 	1.79623 	
32.73	0.289807 	-0.17256 	0.583649 	-1.78826 	-1.56046 	1.78442 	
32.735	0.28979 	-0.172557 	0.583615 	-1.77638 	-1.56048 	1.77256 	
32.74	0.289774 	-0.172553 	0.58358 	-1.76458 	-1.5605 	1.76077 	
32.745	0.289758 	-0.172548 	0.583546 	-1.75292 	-1.56052 	1.74912 	
32.75	0.289744 	-0.172544 	0.583513 	-1.74149 	-1.56053 	1.73771 	
32.755	0.289731 	-0.172539 	0.58348 	-1.7303 	-1.56055 	1.72654 	
32.76	0.289719 	-0.172533 	0.583447 	-1.7194 	-1.56056 	1.71567 	
32.765	0.289709 	-0.172527 	0.583416 	-1.70882 	-1.56057 	1.70511 	
32.77	0.2897 	-0.17252 	0.583385 	-1.69862 	-1.56058 	1.69493 	
32.775	0.289693 	-0.172514 	0.583355 	-1.68886 	-1.56058 	1.6852 	
32.78	0.289687 	-0.172507 	0.583326 	-1.6797 	-1.56059 	1.67606 	
32.785	0.289683 	-0.172499 	0.583299 	-1.67117 	-1.56059 	1.66755 	
32.79	0.289681 	-0.172492 	0.583274 	-1.66342 	-1.5606 	1.65983 	
32.795	0.28968 	-0.172484 	0.583251 	-1.65645 	-1.5606 	1.65288 	
32.8	0.289681 	-0.172477 	0.583231 	-1.6503 	-1.5606 	1.64676 	
32.805	0.289683 	-0.172469 	0.583212 	-1.64492 	-1.5606 	1.64141 	
32.81	0.289687 	-0.172462 	0.583196 	-1.64037 	-1.5606 	1.63688 	
32.815	0.289692 	-0.172454 	0.583181 	-1.63661 	-1.5606 	1.63313 	
32.82	0.289699 	-0.172447 	0.583169 	-1.63371 	-1.5606 	1.63026 	
32.825	0.289707 	-0.172439 	0.58316 	-1.63173 	-1.5606 	1.6283 	
32.83	0.289716 	-0.172432 	0.583152 	-1.6306 	-1.5606 	1.6272 	
32.835	0.289727 	-0.172425 	0.583147 	-1.6303 	-1.5606 	1.62692 	
32.84	0.289739 	-0.172418 	0.583145 	-1.63074 	-1.56059 	1.62738 	
32.845	0.289752 	-0.172411 	0.583144 	-1.63186 	-1.56059 	1.62852 	
